,season,round,driver,driver_points,driver_wins,driver_standings_pos
721,1953,3,hanks,2.0,0,10
722,1953,3,graffenried,2.0,0,11
723,1953,3,galvez,2.0,0,12
724,1953,3,mcgrath,2.0,0,13
725,1953,3,paul_russo,,0,14
726,1953,3,agabashian,,0,15
727,1953,3,trintignant,0.0,0,16
728,1953,3,behra,0.0,0,17
729,1953,3,daywalt,0.0,0,18
730,1953,3,rathmann,0.0,0,19
731,1953,3,schell,0.0,0,20
732,1953,3,johnson,0.0,0,21
733,1953,3,rosier,0.0,0,22
734,1953,3,john_barber,0.0,0,23
735,1953,3,collins,0.0,0,24
736,1953,3,mccoy,0.0,0,25
737,1953,3,stevenson,0.0,0,26
738,1953,3,hartley,0.0,0,27
739,1953,3,bettenhausen,0.0,0,28
740,1953,3,alan_brown,0.0,0,29
741,1953,3,moss,0.0,0,30
742,1953,4,ascari,25.0,3,1
743,1953,4,villoresi,13.0,0,2
744,1953,4,vukovich,9.0,1,3
745,1953,4,gonzalez,7.0,0,4
746,1953,4,farina,6.0,0,5
747,1953,4,cross,6.0,0,6
748,1953,4,hawthorn,6.0,0,7
749,1953,4,graffenried,5.0,0,8
750,1953,4,marimon,4.0,0,9
751,1953,4,bonetto,2.0,0,10
752,1953,4,darter,2.0,0,11
753,1953,4,hanks,2.0,0,12
754,1953,4,trintignant,2.0,0,13
755,1953,4,galvez,2.0,0,14
756,1953,4,mcgrath,2.0,0,15
757,1953,4,paul_russo,,0,16
758,1953,4,agabashian,,0,17
759,1953,4,behra,0.0,0,18
760,1953,4,daywalt,0.0,0,19
761,1953,4,schell,0.0,0,20
762,1953,4,rosier,0.0,0,21
763,1953,4,rathmann,0.0,0,22
764,1953,4,johnson,0.0,0,23
765,1953,4,collins,0.0,0,24
766,1953,4,john_barber,0.0,0,25
767,1953,4,mccoy,0.0,0,26
768,1953,4,stevenson,0.0,0,27
769,1953,4,hartley,0.0,0,28
770,1953,4,bettenhausen,0.0,0,29
771,1953,4,alan_brown,0.0,0,30
772,1953,5,ascari,28.0,3,1
773,1953,5,hawthorn,14.0,1,2
774,1953,5,villoresi,13.0,0,3
775,1953,5,gonzalez,11.0,0,4
776,1953,5,vukovich,9.0,1,5
777,1953,5,farina,8.0,0,6
778,1953,5,fangio,7.0,0,7
779,1953,5,cross,6.0,0,8
780,1953,5,graffenried,5.0,0,9
781,1953,5,marimon,4.0,0,10
782,1953,5,bonetto,2.0,0,11
783,1953,5,darter,2.0,0,12
784,1953,5,hanks,2.0,0,13
785,1953,5,trintignant,2.0,0,14
786,1953,5,galvez,2.0,0,15
787,1953,5,mcgrath,2.0,0,16
788,1953,5,paul_russo,,0,17
789,1953,5,agabashian,,0,18
790,1953,5,behra,0.0,0,19
791,1953,5,daywalt,0.0,0,20
792,1953,5,schell,0.0,0,21
793,1953,5,rosier,0.0,0,22
794,1953,5,rathmann,0.0,0,23
795,1953,5,johnson,0.0,0,24
796,1953,5,collins,0.0,0,25
797,1953,5,john_barber,0.0,0,26
798,1953,5,mccoy,0.0,0,27
799,1953,5,moss,0.0,0,28
800,1953,5,stevenson,0.0,0,29
801,1953,5,hartley,0.0,0,30
802,1953,6,ascari,,4,1
803,1953,6,hawthorn,16.0,1,2
804,1953,6,gonzalez,,0,3
805,1953,6,villoresi,13.0,0,4
806,1953,6,fangio,13.0,0,5
807,1953,6,farina,12.0,0,6
808,1953,6,vukovich,9.0,1,7
809,1953,6,cross,6.0,0,8
810,1953,6,graffenried,5.0,0,9
811,1953,6,marimon,4.0,0,10
812,1953,6,bonetto,2.0,0,11
813,1953,6,darter,2.0,0,12
814,1953,6,hanks,2.0,0,13
815,1953,6,trintignant,2.0,0,14
816,1953,6,galvez,2.0,0,15
817,1953,6,mcgrath,2.0,0,16
818,1953,6,paul_russo,,0,17
819,1953,6,agabashian,,0,18
820,1953,6,behra,0.0,0,19
821,1953,6,daywalt,0.0,0,20
822,1953,6,schell,0.0,0,21
823,1953,6,rosier,0.0,0,22
824,1953,6,rathmann,0.0,0,23
825,1953,6,bira,0.0,0,24
826,1953,6,johnson,0.0,0,25
827,1953,6,collins,0.0,0,26
828,1953,6,wharton,0.0,0,27
829,1953,6,john_barber,0.0,0,28
830,1953,6,mccoy,0.0,0,29
831,1953,6,alan_brown,0.0,0,30
832,1953,7,ascari,,4,1
833,1953,7,farina,20.0,1,2
834,1953,7,fangio,19.0,0,3
835,1953,7,hawthorn,18.0,1,4
836,1953,7,gonzalez,,0,5
837,1953,7,villoresi,13.0,0,6
838,1953,7,vukovich,9.0,1,7
839,1953,7,graffenried,7.0,0,8
840,1953,7,cross,6.0,0,9
841,1953,7,bonetto,5.0,0,10
842,1953,7,marimon,4.0,0,11
843,1953,7,darter,2.0,0,12
844,1953,7,hanks,2.0,0,13
845,1953,7,trintignant,2.0,0,14
846,1953,7,galvez,2.0,0,15
847,1953,7,mcgrath,2.0,0,16
848,1953,7,paul_russo,,0,17
849,1953,7,agabashian,,0,18
850,1953,7,moss,0.0,0,19
851,1953,7,behra,0.0,0,20
852,1953,7,daywalt,0.0,0,21
853,1953,7,schell,0.0,0,22
854,1953,7,rosier,0.0,0,23
855,1953,7,rathmann,0.0,0,24
856,1953,7,bira,0.0,0,25
857,1953,7,johnson,0.0,0,26
858,1953,7,swaters,0.0,0,27
859,1953,7,collins,0.0,0,28
860,1953,7,wharton,0.0,0,29
861,1953,7,john_barber,0.0,0,30
862,1953,8,ascari,,5,1
863,1953,8,farina,24.0,1,2
864,1953,8,fangio,,0,3
865,1953,8,hawthorn,19.0,1,4
866,1953,8,gonzalez,,0,5
867,1953,8,villoresi,13.0,0,6
868,1953,8,vukovich,9.0,1,7
869,1953,8,graffenried,7.0,0,8
870,1953,8,bonetto,,0,9
871,1953,8,cross,6.0,0,10
872,1953,8,marimon,4.0,0,11
873,1953,8,darter,2.0,0,12
874,1953,8,hanks,2.0,0,13
875,1953,8,trintignant,2.0,0,14
876,1953,8,galvez,2.0,0,15
877,1953,8,lang,2.0,0,16
878,1953,8,mcgrath,2.0,0,17
879,1953,8,paul_russo,,0,18
880,1953,8,agabashian,,0,19
881,1953,8,moss,0.0,0,20
882,1953,8,behra,0.0,0,21
883,1953,8,daywalt,0.0,0,22
884,1953,8,schell,0.0,0,23
885,1953,8,rosier,0.0,0,24
886,1953,8,wharton,0.0,0,25
887,1953,8,rathmann,0.0,0,26
888,1953,8,bira,0.0,0,27
889,1953,8,swaters,0.0,0,28
890,1953,8,johnson,0.0,0,29
891,1953,8,collins,0.0,0,30
892,1953,9,ascari,,5,1
893,1953,9,fangio,28.0,1,2
894,1953,9,farina,26.0,1,3
895,1953,9,hawthorn,19.0,1,4
896,1953,9,villoresi,17.0,0,5
897,1953,9,gonzalez,,0,6
898,1953,9,vukovich,9.0,1,7
899,1953,9,graffenried,7.0,0,8
900,1953,9,bonetto,,0,9
901,1953,9,cross,6.0,0,10
902,1953,9,marimon,4.0,0,11
903,1953,9,trintignant,4.0,0,12
904,1953,9,darter,2.0,0,13
905,1953,9,hanks,2.0,0,14
906,1953,9,galvez,2.0,0,15
907,1953,9,lang,2.0,0,16
908,1953,9,mcgrath,2.0,0,17
909,1953,9,paul_russo,,0,18
910,1953,9,agabashian,,0,19
911,1953,9,moss,0.0,0,20
912,1953,9,behra,0.0,0,21
913,1953,9,mieres,0.0,0,22
914,1953,9,daywalt,0.0,0,23
915,1953,9,schell,0.0,0,24
916,1953,9,rosier,0.0,0,25
917,1953,9,wharton,0.0,0,26
918,1953,9,bira,0.0,0,27
919,1953,9,rathmann,0.0,0,28
920,1953,9,swaters,0.0,0,29
921,1953,9,johnson,0.0,0,30
922,1954,1,fangio,8.0,1,1
923,1954,1,farina,6.0,0,2
924,1954,1,gonzalez,5.0,0,3
925,1954,1,trintignant,3.0,0,4
926,1954,1,bayol,2.0,0,5
927,1954,1,schell,0.0,0,6
928,1954,1,bira,0.0,0,7
929,1954,1,graffenried,0.0,0,8
930,1954,1,maglioli,0.0,0,9
931,1954,1,marimon,0.0,0,10
932,1954,1,mieres,0.0,0,11
933,1954,1,loyer,0.0,0,12
934,1954,1,daponte,0.0,0,13
935,1954,1,rosier,0.0,0,14
936,1954,1,musso,0.0,0,15
937,1954,1,menditeguy,0.0,0,16
938,1954,2,fangio,8.0,1,1
939,1954,2,vukovich,8.0,1,2
940,1954,2,bryan,6.0,0,3
941,1954,2,farina,6.0,0,4
942,1954,2,gonzalez,5.0,0,5
943,1954,2,mcgrath,5.0,0,6
944,1954,2,trintignant,3.0,0,7
945,1954,2,bayol,2.0,0,8
946,1954,2,nazaruk,2.0,0,9
947,1954,2,darter,,0,10
948,1954,2,ruttman,,0,11
949,1954,2,agabashian,0.0,0,12
950,1954,2,schell,0.0,0,13
951,1954,2,bira,0.0,0,14
952,1954,2,freeland,0.0,0,15
953,1954,2,hoyt,0.0,0,16
954,1954,2,graffenried,0.0,0,17
955,1954,2,paul_russo,0.0,0,18
956,1954,2,crockett,0.0,0,19
957,1954,2,maglioli,0.0,0,20
958,1954,2,niday,0.0,0,21
959,1954,2,davies,0.0,0,22
960,1954,2,hanks,0.0,0,23
961,1954,2,linden,0.0,0,24
962,1954,2,parsons,0.0,0,25
963,1954,2,cross,0.0,0,26
964,1954,2,faulkner,0.0,0,27
965,1954,2,stevenson,0.0,0,28
966,1954,2,ayulo,0.0,0,29
967,1954,2,sweikert,0.0,0,30
968,1954,3,fangio,17.0,2,1
969,1954,3,trintignant,9.0,0,2
970,1954,3,vukovich,8.0,1,3
971,1954,3,gonzalez,,0,4
972,1954,3,farina,6.0,0,5
973,1954,3,bryan,6.0,0,6
974,1954,3,mcgrath,5.0,0,7
975,1954,3,moss,4.0,0,8
976,1954,3,bayol,2.0,0,9
977,1954,3,nazaruk,2.0,0,10
978,1954,3,andre_pilette,2.0,0,11
979,1954,3,darter,,0,12
980,1954,3,hawthorn,,0,13
981,1954,3,ruttman,,0,14
982,1954,3,bira,0.0,0,15
983,1954,3,agabashian,0.0,0,16
984,1954,3,schell,0.0,0,17
985,1954,3,freeland,0.0,0,18
986,1954,3,mantovani,0.0,0,19
987,1954,3,hoyt,0.0,0,20
988,1954,3,graffenried,0.0,0,21
989,1954,3,paul_russo,0.0,0,22
990,1954,3,crockett,0.0,0,23
991,1954,3,maglioli,0.0,0,24
992,1954,3,niday,0.0,0,25
993,1954,3,davies,0.0,0,26
994,1954,3,hanks,0.0,0,27
995,1954,3,linden,0.0,0,28
996,1954,3,parsons,0.0,0,29
997,1954,3,cross,0.0,0,30
998,1954,4,fangio,25.0,3,1
999,1954,4,trintignant,9.0,0,2
1000,1954,4,vukovich,8.0,1,3
1001,1954,4,gonzalez,,0,4
1002,1954,4,farina,6.0,0,5
1003,1954,4,bryan,6.0,0,6
1004,1954,4,kling,6.0,0,7
1005,1954,4,mcgrath,5.0,0,8
1006,1954,4,manzon,4.0,0,9
1007,1954,4,moss,4.0,0,10
1008,1954,4,bira,3.0,0,11
1009,1954,4,bayol,2.0,0,12
1010,1954,4,nazaruk,2.0,0,13
1011,1954,4,andre_pilette,2.0,0,14
1012,1954,4,villoresi,2.0,0,15
1013,1954,4,darter,,0,16
1014,1954,4,hawthorn,,0,17
1015,1954,4,ruttman,,0,18
1016,1954,4,herrmann,1.0,0,19
1017,1954,4,behra,0.0,0,20
1018,1954,4,schell,0.0,0,21
1019,1954,4,agabashian,0.0,0,22
1020,1954,4,mantovani,0.0,0,23
1021,1954,4,freeland,0.0,0,24
1022,1954,4,hoyt,0.0,0,25
1023,1954,4,graffenried,0.0,0,26
1024,1954,4,paul_russo,0.0,0,27
1025,1954,4,crockett,0.0,0,28
1026,1954,4,maglioli,0.0,0,29
1027,1954,4,niday,0.0,0,30
1028,1954,5,fangio,,3,1
1029,1954,5,gonzalez,,1,2
1030,1954,5,trintignant,11.0,0,3
1031,1954,5,vukovich,8.0,1,4
1032,1954,5,hawthorn,,0,5
1033,1954,5,kling,6.0,0,6
1034,1954,5,farina,6.0,0,7
1035,1954,5,bryan,6.0,0,8
1036,1954,5,mcgrath,5.0,0,9
1037,1954,5,marimon,,0,10
1038,1954,5,moss,4.0,0,11
1039,1954,5,manzon,4.0,0,12
1040,1954,5,bira,3.0,0,13
1041,1954,5,andre_pilette,2.0,0,14
1042,1954,5,villoresi,2.0,0,15
1043,1954,5,bayol,2.0,0,16
1044,1954,5,nazaruk,2.0,0,17
1045,1954,5,darter,,0,18
1046,1954,5,ruttman,,0,19
1047,1954,5,herrmann,1.0,0,20
1048,1954,5,schell,0.0,0,21
1049,1954,5,behra,0.0,0,22
1050,1954,5,mieres,0.0,0,23
1051,1954,5,agabashian,0.0,0,24
1052,1954,5,mantovani,0.0,0,25
1053,1954,5,freeland,0.0,0,26
1054,1954,5,wharton,0.0,0,27
1055,1954,5,hoyt,0.0,0,28
1056,1954,5,graffenried,0.0,0,29
1057,1954,5,paul_russo,0.0,0,30
1058,1954,6,fangio,,4,1
1059,1954,6,gonzalez,,1,2
1060,1954,6,trintignant,15.0,0,3
1061,1954,6,hawthorn,,0,4
1062,1954,6,kling,10.0,0,5
1063,1954,6,vukovich,8.0,1,6
1064,1954,6,farina,6.0,0,7
1065,1954,6,bryan,6.0,0,8
1066,1954,6,mcgrath,5.0,0,9
1067,1954,6,marimon,,0,10
1068,1954,6,manzon,4.0,0,11
1069,1954,6,moss,4.0,0,12
1070,1954,6,bira,3.0,0,13
1071,1954,6,mantovani,2.0,0,14
1072,1954,6,andre_pilette,2.0,0,15
1073,1954,6,villoresi,2.0,0,16
1074,1954,6,bayol,2.0,0,17
1075,1954,6,nazaruk,2.0,0,18
1076,1954,6,darter,,0,19
1077,1954,6,ruttman,,0,20
1078,1954,6,herrmann,1.0,0,21
1079,1954,6,schell,0.0,0,22
1080,1954,6,behra,0.0,0,23
1081,1954,6,mieres,0.0,0,24
1082,1954,6,agabashian,0.0,0,25
1083,1954,6,taruffi,0.0,0,26
1084,1954,6,freeland,0.0,0,27
1085,1954,6,rosier,0.0,0,28
1086,1954,6,wharton,0.0,0,29
1087,1954,6,hoyt,0.0,0,30
1088,1954,7,fangio,42.0,5,1
1089,1954,7,gonzalez,,1,2
1090,1954,7,trintignant,15.0,0,3
1091,1954,7,hawthorn,,0,4
1092,1954,7,kling,10.0,0,5
1093,1954,7,vukovich,8.0,1,6
1094,1954,7,farina,6.0,0,7
1095,1954,7,bryan,6.0,0,8
1096,1954,7,herrmann,5.0,0,9
1097,1954,7,mcgrath,5.0,0,10
1098,1954,7,marimon,,0,11
1099,1954,7,manzon,4.0,0,12
1100,1954,7,moss,4.0,0,13
1101,1954,7,mantovani,4.0,0,14
1102,1954,7,bira,3.0,0,15
1103,1954,7,mieres,3.0,0,16
1104,1954,7,andre_pilette,2.0,0,17
1105,1954,7,villoresi,2.0,0,18
1106,1954,7,bayol,2.0,0,19
1107,1954,7,nazaruk,2.0,0,20
1108,1954,7,darter,,0,21
1109,1954,7,ruttman,,0,22
1110,1954,7,schell,0.0,0,23
1111,1954,7,wharton,0.0,0,24
1112,1954,7,behra,0.0,0,25
1113,1954,7,agabashian,0.0,0,26
1114,1954,7,taruffi,0.0,0,27
1115,1954,7,maglioli,0.0,0,28
1116,1954,7,freeland,0.0,0,29
1117,1954,7,rosier,0.0,0,30
1118,1954,8,fangio,42.0,6,1
1119,1954,8,gonzalez,,1,2
1120,1954,8,trintignant,17.0,0,3
1121,1954,8,hawthorn,,0,4
1122,1954,8,kling,10.0,0,5
1123,1954,8,vukovich,8.0,1,6
1124,1954,8,herrmann,8.0,0,7
1125,1954,8,farina,6.0,0,8
1126,1954,8,bryan,6.0,0,9
1127,1954,8,mcgrath,5.0,0,10
1128,1954,8,marimon,,0,11
1129,1954,8,manzon,4.0,0,12
1130,1954,8,moss,4.0,0,13
1131,1954,8,mantovani,4.0,0,14
1132,1954,8,bira,3.0,0,15
1133,1954,8,mieres,3.0,0,16
1134,1954,8,maglioli,2.0,0,17
1135,1954,8,andre_pilette,2.0,0,18
1136,1954,8,villoresi,2.0,0,19
1137,1954,8,bayol,2.0,0,20
1138,1954,8,nazaruk,2.0,0,21
1139,1954,8,darter,,0,22
1140,1954,8,ruttman,,0,23
1141,1954,8,schell,0.0,0,24
1142,1954,8,wharton,0.0,0,25
1143,1954,8,behra,0.0,0,26
1144,1954,8,wacker,0.0,0,27
1145,1954,8,agabashian,0.0,0,28
1146,1954,8,taruffi,0.0,0,29
1147,1954,8,collins,0.0,0,30
1148,1954,9,fangio,42.0,6,1
1149,1954,9,gonzalez,,1,2
1150,1954,9,hawthorn,,1,3
1151,1954,9,trintignant,17.0,0,4
1152,1954,9,kling,12.0,0,5
1153,1954,9,vukovich,8.0,1,6
1154,1954,9,herrmann,8.0,0,7
1155,1954,9,farina,6.0,0,8
1156,1954,9,musso,6.0,0,9
1157,1954,9,bryan,6.0,0,10
1158,1954,9,mieres,6.0,0,11
1159,1954,9,mcgrath,5.0,0,12
1160,1954,9,marimon,,0,13
1161,1954,9,manzon,4.0,0,14
1162,1954,9,moss,4.0,0,15
1163,1954,9,mantovani,4.0,0,16
1164,1954,9,bira,3.0,0,17
1165,1954,9,maglioli,2.0,0,18
1166,1954,9,andre_pilette,2.0,0,19
1167,1954,9,villoresi,2.0,0,20
1168,1954,9,bayol,2.0,0,21
1169,1954,9,nazaruk,2.0,0,22
1170,1954,9,darter,,0,23
1171,1954,9,ruttman,,0,24
1172,1954,9,ascari,1.0,0,25
1173,1954,9,schell,0.0,0,26
1174,1954,9,wharton,0.0,0,27
1175,1954,9,behra,0.0,0,28
1176,1954,9,wacker,0.0,0,29
1177,1954,9,agabashian,0.0,0,30
1178,1955,1,fangio,9.0,1,1
1179,1955,1,trintignant,,0,2
1180,1955,1,farina,,0,3
1181,1955,1,gonzalez,2.0,0,4
1182,1955,1,mieres,2.0,0,5
1183,1955,1,maglioli,,0,6
1184,1955,1,moss,1.0,0,7
1185,1955,1,kling,1.0,0,8
1186,1955,1,herrmann,1.0,0,9
1187,1955,1,schell,0.0,0,10
1188,1955,1,behra,0.0,0,11
1189,1955,1,mantovani,0.0,0,12
1190,1955,1,musso,0.0,0,13
1191,1955,1,menditeguy,0.0,0,14
1192,1955,1,bucci,0.0,0,15
1193,1955,1,iglesias,0.0,0,16
1194,1955,1,villoresi,0.0,0,17
1195,1955,1,castellotti,0.0,0,18
1196,1955,1,uria,0.0,0,19
1197,1955,1,ascari,0.0,0,20
1198,1955,1,bayol,0.0,0,21
1199,1955,1,birger,0.0,0,22
1200,1955,2,trintignant,,1,1
1201,1955,2,fangio,10.0,1,2
1202,1955,2,farina,,0,3
1203,1955,2,castellotti,6.0,0,4
1204,1955,2,gonzalez,2.0,0,5
1205,1955,2,behra,2.0,0,6
1206,1955,2,perdisa,2.0,0,7
1207,1955,2,villoresi,2.0,0,8
1208,1955,2,mieres,2.0,0,9
1209,1955,2,maglioli,,0,10
1210,1955,2,moss,1.0,0,11
1211,1955,2,kling,1.0,0,12
1212,1955,2,herrmann,1.0,0,13
1213,1955,2,schell,0.0,0,14
1214,1955,2,chiron,0.0,0,15
1215,1955,2,musso,0.0,0,16
1216,1955,2,mantovani,0.0,0,17
1217,1955,2,pollet,0.0,0,18
1218,1955,2,frere,0.0,0,19
1219,1955,2,taruffi,0.0,0,20
1220,1955,2,menditeguy,0.0,0,21
1221,1955,2,bucci,0.0,0,22
1222,1955,2,iglesias,0.0,0,23
1223,1955,2,ascari,0.0,0,24
1224,1955,2,bayol,0.0,0,25
1225,1955,2,uria,0.0,0,26
1226,1955,2,manzon,0.0,0,27
1227,1955,2,simon,0.0,0,28
1228,1955,2,hawthorn,0.0,0,29
1229,1955,2,rosier,0.0,0,30
1230,1955,3,trintignant,,1,1
1231,1955,3,fangio,10.0,1,2
1232,1955,3,sweikert,8.0,1,3
1233,1955,3,farina,,0,4
1234,1955,3,castellotti,6.0,0,5
1235,1955,3,davies,4.0,0,6
1236,1955,3,bettenhausen,3.0,0,7
1237,1955,3,paul_russo,3.0,0,8
1238,1955,3,thomson,3.0,0,9
1239,1955,3,gonzalez,2.0,0,10
1240,1955,3,behra,2.0,0,11
1241,1955,3,perdisa,2.0,0,12
1242,1955,3,villoresi,2.0,0,13
1243,1955,3,mieres,2.0,0,14
1244,1955,3,maglioli,,0,15
1245,1955,3,moss,1.0,0,16
1246,1955,3,kling,1.0,0,17
1247,1955,3,herrmann,1.0,0,18
1248,1955,3,faulkner,1.0,0,19
1249,1955,3,homeier,1.0,0,20
1250,1955,3,vukovich,1.0,0,21
1251,1955,3,schell,0.0,0,22
1252,1955,3,chiron,0.0,0,23
1253,1955,3,linden,0.0,0,24
1254,1955,3,musso,0.0,0,25
1255,1955,3,mantovani,0.0,0,26
1256,1955,3,herman,0.0,0,27
1257,1955,3,pollet,0.0,0,28
1258,1955,3,frere,0.0,0,29
1259,1955,3,connor,0.0,0,30
1260,1955,4,fangio,19.0,2,1
1261,1955,4,trintignant,,1,2
1262,1955,4,farina,,0,3
1263,1955,4,sweikert,8.0,1,4
1264,1955,4,moss,7.0,0,5
1265,1955,4,castellotti,6.0,0,6
1266,1955,4,davies,4.0,0,7
1267,1955,4,bettenhausen,3.0,0,8
1268,1955,4,paul_russo,3.0,0,9
1269,1955,4,behra,3.0,0,10
1270,1955,4,frere,3.0,0,11
1271,1955,4,thomson,3.0,0,12
1272,1955,4,mieres,3.0,0,13
1273,1955,4,gonzalez,2.0,0,14
1274,1955,4,perdisa,2.0,0,15
1275,1955,4,villoresi,2.0,0,16
1276,1955,4,maglioli,,0,17
1277,1955,4,kling,1.0,0,18
1278,1955,4,herrmann,1.0,0,19
1279,1955,4,faulkner,1.0,0,20
1280,1955,4,homeier,1.0,0,21
1281,1955,4,vukovich,1.0,0,22
1282,1955,4,schell,0.0,0,23
1283,1955,4,chiron,0.0,0,24
1284,1955,4,linden,0.0,0,25
1285,1955,4,musso,0.0,0,26
1286,1955,4,mantovani,0.0,0,27
1287,1955,4,herman,0.0,0,28
1288,1955,4,pollet,0.0,0,29
1289,1955,4,taruffi,0.0,0,30
1290,1955,5,fangio,27.0,3,1
1291,1955,5,moss,13.0,0,2
1292,1955,5,trintignant,,1,3
1293,1955,5,farina,,0,4
1294,1955,5,sweikert,8.0,1,5
1295,1955,5,castellotti,8.0,0,6
1296,1955,5,mieres,7.0,0,7
1297,1955,5,musso,4.0,0,8
1298,1955,5,davies,4.0,0,9
1299,1955,5,bettenhausen,3.0,0,10
1300,1955,5,paul_russo,3.0,0,11
1301,1955,5,behra,3.0,0,12
1302,1955,5,frere,3.0,0,13
1303,1955,5,thomson,3.0,0,14
1304,1955,5,gonzalez,2.0,0,15
1305,1955,5,perdisa,2.0,0,16
1306,1955,5,villoresi,2.0,0,17
1307,1955,5,maglioli,,0,18
1308,1955,5,kling,1.0,0,19
1309,1955,5,herrmann,1.0,0,20
1310,1955,5,faulkner,1.0,0,21
1311,1955,5,homeier,1.0,0,22
1312,1955,5,vukovich,1.0,0,23
1313,1955,5,schell,0.0,0,24
1314,1955,5,chiron,0.0,0,25
1315,1955,5,linden,0.0,0,26
1316,1955,5,pollet,0.0,0,27
1317,1955,5,mantovani,0.0,0,28
1318,1955,5,hawthorn,0.0,0,29
1319,1955,5,herman,0.0,0,30
1320,1955,6,fangio,33.0,3,1
1321,1955,6,moss,22.0,1,2
1322,1955,6,trintignant,,1,3
1323,1955,6,farina,,0,4
1324,1955,6,sweikert,8.0,1,5
1325,1955,6,castellotti,8.0,0,6
1326,1955,6,mieres,7.0,0,7
1327,1955,6,musso,6.0,0,8
1328,1955,6,kling,5.0,0,9
1329,1955,6,davies,4.0,0,10
1330,1955,6,bettenhausen,3.0,0,11
1331,1955,6,paul_russo,3.0,0,12
1332,1955,6,behra,3.0,0,13
1333,1955,6,taruffi,3.0,0,14
1334,1955,6,frere,3.0,0,15
1335,1955,6,thomson,3.0,0,16
1336,1955,6,gonzalez,2.0,0,17
1337,1955,6,perdisa,2.0,0,18
1338,1955,6,villoresi,2.0,0,19
1339,1955,6,maglioli,,0,20
1340,1955,6,herrmann,1.0,0,21
1341,1955,6,faulkner,1.0,0,22
1342,1955,6,homeier,1.0,0,23
1343,1955,6,vukovich,1.0,0,24
1344,1955,6,schell,0.0,0,25
1345,1955,6,hawthorn,0.0,0,26
1346,1955,6,chiron,0.0,0,27
1347,1955,6,linden,0.0,0,28
1348,1955,6,pollet,0.0,0,29
1349,1955,6,mantovani,0.0,0,30
1350,1955,7,fangio,40.0,4,1
1351,1955,7,moss,23.0,1,2
1352,1955,7,castellotti,12.0,0,3
1353,1955,7,trintignant,,1,4
1354,1955,7,farina,,0,5
1355,1955,7,taruffi,9.0,0,6
1356,1955,7,sweikert,8.0,1,7
1357,1955,7,mieres,7.0,0,8
1358,1955,7,behra,6.0,0,9
1359,1955,7,musso,6.0,0,10
1360,1955,7,kling,5.0,0,11
1361,1955,7,davies,4.0,0,12
1362,1955,7,bettenhausen,3.0,0,13
1363,1955,7,paul_russo,3.0,0,14
1364,1955,7,frere,3.0,0,15
1365,1955,7,thomson,3.0,0,16
1366,1955,7,gonzalez,2.0,0,17
1367,1955,7,perdisa,2.0,0,18
1368,1955,7,menditeguy,2.0,0,19
1369,1955,7,villoresi,2.0,0,20
1370,1955,7,maglioli,,0,21
1371,1955,7,herrmann,1.0,0,22
1372,1955,7,faulkner,1.0,0,23
1373,1955,7,homeier,1.0,0,24
1374,1955,7,vukovich,1.0,0,25
1375,1955,7,schell,0.0,0,26
1376,1955,7,hawthorn,0.0,0,27
1377,1955,7,chiron,0.0,0,28
1378,1955,7,linden,0.0,0,29
1379,1955,7,pollet,0.0,0,30
1380,1956,1,behra,6.0,0,1
1381,1956,1,fangio,5.0,1,2
1382,1956,1,musso,4.0,1,3
1383,1956,1,hawthorn,4.0,0,4
1384,1956,1,gendebien,2.0,0,5
1385,1956,1,gerini,,0,6
1386,1956,1,landi,,0,7
1387,1956,1,oscar_gonzalez,0.0,0,8
1388,1956,1,uria,0.0,0,9
1389,1956,1,moss,0.0,0,10
1390,1956,1,collins,0.0,0,11
1391,1956,1,piotti,0.0,0,12
1392,1956,1,menditeguy,0.0,0,13
1393,1956,1,castellotti,0.0,0,14
1394,1956,1,gonzalez,0.0,0,15
1395,1956,2,fangio,,1,1
1396,1956,2,behra,10.0,0,2
1397,1956,2,moss,8.0,1,3
1398,1956,2,musso,4.0,1,4
1399,1956,2,hawthorn,4.0,0,5
1400,1956,2,collins,3.0,0,6
1401,1956,2,ramos,2.0,0,7
1402,1956,2,gendebien,2.0,0,8
1403,1956,2,castellotti,,0,9
1404,1956,2,gerini,,0,10
1405,1956,2,landi,,0,11
1406,1956,2,bayol,0.0,0,12
1407,1956,2,oscar_gonzalez,0.0,0,13
1408,1956,2,andre_pilette,0.0,0,14
1409,1956,2,uria,0.0,0,15
1410,1956,2,perdisa,0.0,0,16
1411,1956,2,gould,0.0,0,17
1412,1956,2,manzon,0.0,0,18
1413,1956,2,piotti,0.0,0,19
1414,1956,2,menditeguy,0.0,0,20
1415,1956,2,rosier,0.0,0,21
1416,1956,2,gonzalez,0.0,0,22
1417,1956,2,trintignant,0.0,0,23
1418,1956,2,schell,0.0,0,24
1419,1956,2,scarlatti,0.0,0,25
1420,1956,2,brooks,0.0,0,26
1421,1956,2,chiron,0.0,0,27
1422,1956,3,fangio,,1,1
1423,1956,3,behra,10.0,0,2
1424,1956,3,moss,8.0,1,3
1425,1956,3,flaherty,8.0,1,4
1426,1956,3,hanks,6.0,0,5
1427,1956,3,musso,4.0,1,6
1428,1956,3,hawthorn,4.0,0,7
1429,1956,3,freeland,4.0,0,8
1430,1956,3,collins,3.0,0,9
1431,1956,3,parsons,3.0,0,10
1432,1956,3,ramos,2.0,0,11
1433,1956,3,gendebien,2.0,0,12
